Iteration,Mean,Stdev,Run-0,Run-1,Run-2,Run-3,Run-4
0,3876.260090657309,20.778850437768043,3913.746947327079,3856.0456300631686,3866.5949603174886,3883.005493218991,3861.90742235982
1,141.06766760106117,0.27396703737344114,140.83222626571555,141.45609967351942,140.99412980198446,140.74473325966588,141.3111490044206
2,20.72712039043887,0.46258231540425654,20.307574193151996,21.531976759963655,20.33007336243274,20.522769901403645,20.943207735242314
3,10.182003075985962,0.9381429779577104,9.037465992175257,11.098295810327432,9.678910777151854,9.61748990803248,11.477852892242788
4,7.702225009779494,2.94403334615413,4.887751027579777,11.098295810327535,5.782486744605166,5.264738574142313,11.477852892242678
5,5.120500460781143,0.368281613184051,4.887751027579848,4.817682028628296,5.78248674460523,5.264738574142415,4.84984392894993
6,2.809736855426069,0.2269960803371568,2.6002668033150904,3.1664567085489748,2.9341367171520947,2.80455897363587,2.5432650744783176
7,2.8097368554260735,0.22699608033715094,2.600266803315102,3.1664567085489104,2.9341367171522097,2.804558973635856,2.54326507447829
8,1.8363555559829199,0.20790974079303132,1.7206775720453578,1.9814390723269528,2.15962317184304,1.7466519798425955,1.5733859838566526
9,1.8363555559829101,0.20790974079298966,1.720677572045429,1.981439072326926,2.159623171842961,1.7466519798425424,1.5733859838566921
10,1.2324360384448045,0.10023240700277382,1.1694377627801946,1.1506706405294786,1.4143148298599468,1.267774923205284,1.1599820358491182
11,1.2324360384447985,0.10023240700279043,1.1694377627801924,1.1506706405294878,1.4143148298599835,1.2677749232052642,1.1599820358490647
12,0.9268449513778396,0.07371985062244397,0.8603395344929328,0.8429045559424321,0.9937654336456124,1.0308070138728358,0.9064082189353851
13,0.9268449513778723,0.07371985062247334,0.8603395344928982,0.8429045559424317,0.9937654336456272,1.0308070138729257,0.9064082189354781
14,0.7283388301047335,0.09458032234584203,0.6034766036563507,0.6239130115710896,0.7887434923890639,0.8254757568542449,0.8000852860529184
15,0.7283388301047389,0.09458032234581915,0.6034766036563657,0.6239130115711466,0.7887434923890215,0.8254757568541977,0.8000852860529634
16,0.5924554587416482,0.06945025202228716,0.52681547308756,0.5281703023398951,0.6406131161927399,0.7040971608049525,0.5625812412830934
17,0.5924554587416564,0.06945025202229596,0.5268154730875804,0.5281703023398862,0.6406131161927748,0.7040971608049689,0.5625812412830713
18,0.5314170873926354,0.0651107966271761,0.4026274179821728,0.5718592259571595,0.5688689758454608,0.5450982924100858,0.5686315247682976
19,0.53141708739263,0.06511079662716886,0.4026274179821805,0.571859225957137,0.568868975845452,0.5450982924100944,0.5686315247682859
20,0.5129668778601372,0.070849835498282,0.39237520572526635,0.5320032720194834,0.5951232008384837,0.5630144601901841,0.4823182505272679
21,0.5129668778601426,0.07084983549828278,0.39237520572526746,0.5320032720194525,0.5951232008384804,0.5630144601902185,0.48231825052729466
