Iteration,Mean,Stdev,Run-0,Run-1,Run-2,Run-3,Run-4
0,4041.4368485744735,9.723871468652101,4034.401745172029,4030.982303426809,4057.283513810445,4047.8041355481455,4036.712544914938
1,141.58445394200268,0.2261665736644758,141.47597832066316,141.82184445866787,141.6779651058456,141.19561313667487,141.75086868816197
2,21.368210023727055,0.5611002548766897,20.679438509156736,22.250233280645034,21.489519655476965,20.852038128027587,21.569820545328955
3,12.333958033293637,1.0163549720270362,11.765211437023744,13.569136438086064,13.34720510845996,10.831389932080352,12.156847250818076
4,12.333958033293605,1.0163549720269243,11.765211437023812,13.569136438085906,13.347205108459775,10.831389932080324,12.15684725081821
5,4.638678068536004,0.266655152737662,4.628341148567629,4.619918611760559,5.131254355161449,4.356798948777839,4.457077278412539
6,2.694334390279718,0.19178885526842815,2.608715666996846,2.4082910112631666,2.638030614590893,2.911139832783684,2.9054948257640008
7,2.694334390279702,0.19178885526843048,2.6087156669967726,2.4082910112631395,2.638030614590929,2.9111398327836833,2.905494825763985
8,1.721768892608175,0.08633107998173517,1.7693520335593766,1.5797655940505257,1.6675268016304634,1.8166395913766946,1.7755604424238143
9,1.7217688926081767,0.08633107998174032,1.769352033559378,1.5797655940505242,1.6675268016304496,1.816639591376695,1.775560442423837
10,1.2860800145826368,0.08135827841202507,1.2559667474542724,1.1649257167795337,1.3057217423010867,1.4169398263461543,1.286846040032136
11,1.2860800145826357,0.08135827841204554,1.255966747454278,1.164925716779499,1.3057217423011307,1.4169398263461732,1.2868460400320971
12,1.032381882034868,0.11010390640674372,1.060494277758498,0.8140867324898383,1.0959003265267806,1.1032888470037003,1.088139226395523
13,1.032381882034867,0.1101039064067518,1.0604942777584503,0.8140867324898238,1.0959003265267853,1.1032888470037117,1.0881392263955627
14,0.7847906380926319,0.11377618705624394,0.8322720327737765,0.588953338232135,0.9179881233037145,0.7364148932771812,0.8483248028763523
15,0.784790638092622,0.11377618705625418,0.8322720327738236,0.5889533382321122,0.917988123303703,0.7364148932771444,0.8483248028763266
16,0.6393781786282899,0.07696884228248634,0.5821557341009771,0.5153260623621185,0.7004515517217087,0.6981449733044326,0.700812571652213
17,0.6393781786282795,0.07696884228249247,0.5821557341009258,0.5153260623621201,0.7004515517217519,0.6981449733043954,0.7008125716522041
18,0.5415992733892918,0.06516751786257051,0.5438222004639439,0.4356448591751154,0.5945021945991085,0.5126432657726779,0.6213838469356133
19,0.5415992733893095,0.06516751786256668,0.5438222004639327,0.4356448591751081,0.5945021945990857,0.5126432657727813,0.6213838469356394
20,0.4963871758460366,0.07693207157344867,0.4096715810153775,0.4195174919229705,0.5758876296561983,0.48226587921341657,0.5945932974222199
21,0.4963871758460304,0.07693207157344309,0.4096715810154194,0.41951749192297716,0.5758876296561836,0.4822658792133352,0.5945932974222371
22,0.49785750295354303,0.07976475601621817,0.5424480018016372,0.3611844861992964,0.4647895564493034,0.5271202228072961,0.5937452475101818
