Iteration,Mean,Stdev,Run-0,Run-1,Run-2,Run-3,Run-4
0,0.0184,0.0010198039027185322,0.019,0.018,0.017,0.02,0.018
1,1.9780000000000002,0.005899152481416487,1.983,1.968,1.984,1.975,1.98
2,1.8232,0.01911439248316371,1.834,1.808,1.809,1.856,1.809
3,1.9264,0.01829316812367535,1.933,1.896,1.916,1.941,1.946
4,1.9422000000000001,0.026033824152425562,1.964,1.896,1.94,1.941,1.97
5,1.948,0.01935975206453692,1.946,1.917,1.94,1.967,1.97
6,1.9574000000000003,0.01827128895286954,1.946,1.927,1.969,1.976,1.969
7,1.9596,0.017281203661782842,1.968,1.927,1.969,1.976,1.958
8,1.9701999999999997,0.029253375873576716,1.968,1.923,2.001,2.001,1.958
9,1.9608,0.03344488002668955,1.943,1.923,2.001,2.001,1.936
10,1.9578,0.03004929283694279,1.943,1.923,1.999,1.988,1.936
11,1.9533999999999998,0.03316986584237058,1.934,1.923,1.999,1.988,1.923
12,1.9548,0.0382068056764808,1.934,1.915,2.0,2.002,1.923
13,1.948,0.044690043633900396,1.929,1.915,2.0,2.002,1.894
14,1.9406000000000003,0.0416682133046236,1.929,1.902,1.979,1.999,1.894
15,1.9358,0.0452786925606297,1.917,1.902,1.979,1.999,1.882
16,1.9278,0.04312957222139017,1.917,1.884,1.97,1.986,1.882
17,1.9233999999999998,0.046560068728479106,1.908,1.884,1.97,1.986,1.869
18,1.9172,0.04381506590203678,1.908,1.874,1.956,1.979,1.869
19,1.9110000000000003,0.04838594837346019,1.893,1.874,1.956,1.979,1.853
20,1.9006,0.044670348106993295,1.893,1.856,1.932,1.969,1.853
21,1.895,0.04723981371682154,1.869,1.856,1.932,1.969,1.849
22,1.8887999999999998,0.04223931817632228,1.869,1.849,1.924,1.953,1.849
23,1.8848000000000003,0.046218610970027225,1.867,1.849,1.924,1.953,1.831
24,1.8782,0.043152751940045,1.867,1.838,1.912,1.943,1.831
25,1.8719999999999999,0.04755207671595855,1.85,1.838,1.912,1.943,1.817
26,1.8618,0.049636277056205276,1.85,1.804,1.907,1.931,1.817
27,1.8588,0.05094860155097218,1.838,1.804,1.907,1.931,1.814
28,1.8542,0.04876638186291996,1.838,1.797,1.899,1.923,1.814
29,1.8488,0.051685200976689535,1.815,1.797,1.899,1.923,1.81
30,1.8424,0.05012624063302528,1.815,1.787,1.877,1.923,1.81
31,1.8374,0.05353727673313155,1.807,1.787,1.877,1.923,1.793
32,1.8369999999999997,0.053392883420924984,1.807,1.784,1.884,1.917,1.793
33,1.831,0.05773040793204144,1.788,1.784,1.884,1.917,1.782
34,1.8274000000000001,0.05508756665527349,1.788,1.781,1.873,1.913,1.782
35,1.827,0.055422017285549345,1.788,1.781,1.873,1.913,1.78
36,1.8204,0.05217508984179869,1.788,1.77,1.862,1.902,1.78
37,1.8188,0.053289398570452305,1.777,1.77,1.862,1.902,1.783
38,1.8186,0.05412799645284997,1.777,1.769,1.858,1.906,1.783
39,1.815,0.056903426961823926,1.777,1.769,1.858,1.906,1.765
40,1.8112000000000001,0.05795653543820116,1.777,1.756,1.854,1.904,1.765
41,1.8067999999999997,0.06105538469292606,1.759,1.756,1.854,1.904,1.761
42,1.8014,0.05791234756077831,1.759,1.747,1.848,1.892,1.761
43,1.8018,0.057655528789519676,1.764,1.747,1.848,1.892,1.758
44,1.7990000000000002,0.056942075831489414,1.764,1.743,1.838,1.892,1.758
45,1.7982,0.05753746605473753,1.764,1.743,1.838,1.892,1.754
46,1.7936,0.05544582941935013,1.764,1.738,1.824,1.888,1.754
47,1.7924,0.05640780087895539,1.765,1.738,1.824,1.888,1.747
48,1.7878,0.0524800914633334,1.765,1.736,1.812,1.879,1.747
49,1.7870000000000001,0.05285073320210154,1.761,1.736,1.812,1.879,1.747
50,1.7848,0.051939965344614654,1.761,1.733,1.807,1.876,1.747
51,1.7844000000000002,0.052636869207801085,1.766,1.733,1.807,1.876,1.74
52,1.7850000000000001,0.0529074663917979,1.766,1.733,1.81,1.876,1.74
53,1.7825999999999997,0.05432715711318608,1.759,1.733,1.81,1.876,1.735
54,1.7794,0.05086688510218823,1.759,1.731,1.806,1.866,1.735
55,1.7792000000000001,0.05162712465361547,1.764,1.731,1.806,1.866,1.729
56,1.779,0.05129132480255137,1.764,1.731,1.806,1.865,1.729
57,1.7768000000000002,0.052212642147275765,1.754,1.731,1.806,1.865,1.728
58,1.7731999999999999,0.04896284305471529,1.754,1.731,1.794,1.859,1.728
59,1.7726,0.04952817380037588,1.754,1.731,1.794,1.859,1.725
