Run,Iteration,dim-0,dim-1,dim-2,dim-3,dim-4,dim-5,dim-6,dim-7,dim-8,dim-9,dim-10,dim-11,dim-12,dim-13,dim-14,dim-15,dim-16,dim-17,dim-18,dim-19,dim-20,dim-21,dim-22,dim-23,dim-24,dim-25,dim-26,dim-27,dim-28,dim-29,dim-30,dim-31,dim-32,dim-33,dim-34,dim-35,dim-36,dim-37,dim-38,dim-39,dim-40,dim-41,dim-42,dim-43,dim-44,dim-45,dim-46,dim-47,dim-48,dim-49,dim-50,dim-51,dim-52,dim-53,dim-54,dim-55,dim-56,dim-57,dim-58,dim-59,dim-60,dim-61,dim-62,dim-63,dim-64,dim-65,dim-66,dim-67,dim-68,dim-69,dim-70,dim-71,dim-72,dim-73,dim-74,dim-75,dim-76,dim-77,dim-78,dim-79,dim-80,dim-81,dim-82,dim-83,dim-84,dim-85,dim-86,dim-87,dim-88,dim-89,dim-90,dim-91,dim-92,dim-93,dim-94,dim-95,dim-96,dim-97,dim-98,dim-99,dim-100,dim-101,dim-102,dim-103,dim-104,dim-105,dim-106,dim-107,dim-108,dim-109,dim-110,dim-111,dim-112,dim-113,dim-114,dim-115,dim-116,dim-117,dim-118,dim-119,dim-120,dim-121,dim-122,dim-123,dim-124,dim-125,dim-126,dim-127,dim-128,dim-129,dim-130,dim-131,dim-132,dim-133,dim-134,dim-135,dim-136,dim-137,dim-138,dim-139,dim-140,dim-141,dim-142,dim-143
0,0,1427.4566595015033,1426.2131549595535,1414.7233358728854,1429.8976833784998,1421.355701932558,1428.6556402519614,1428.384455606837,1427.9911124015819,1380.486851260327,1379.7596165264786,1375.211557030768,1379.9347654714127,1383.9360241255301,1377.9757421031857,1350.1478396125983,1344.59686426268,1348.9931684255798,1344.2801682555112,1339.819754728259,1349.886379094007,1332.7311614006571,1341.9844972381857,1342.0278996899242,1335.2305207335755,1331.434463991374,1336.9788255764313,1346.9729816704432,1347.8154649799033,1345.0859435664502,1344.3419768665062,1412.8573801460568,1400.1386764884041,1417.6780346024798,1320.9478243829665,1409.2650134436687,1325.4620779444058,1322.6588314529158,1324.910933343628,1324.4364859446343,1405.9683570457912,1393.3611226678865,1404.9985648160216,1397.5297998071565,1399.9197638574146,1460.431971151286,1515.15307943506,1546.414428370213,1533.6890240997934,1498.6658390887437,1452.4899429824168,1343.9111541929158,1462.562982437418,1498.760780305075,1430.1557587294578,1341.4279783696927,1335.4000613261746,1430.847566266907,1422.8874853116827,1440.6557090642568,1427.364396179347,1423.3215704629783,1427.285833461736,1429.155883898549,1431.7074304095502,1376.6568616820662,1372.968125303039,1384.7264411992412,1375.1875144840342,1386.7102666265769,1382.535962302582,1346.0112236463349,1347.5197923040314,1343.2426137716905,1346.1420604029859,1339.2849517714715,1335.4321094145687,1341.9017919194143,1343.0297775199429,1344.5724875186193,1334.6986584677613,1333.5382549792234,1341.8212946394917,1351.9110777332394,1353.9627426978059,1348.1261356876803,1344.8046696175234,1414.101559095001,1407.9495603238222,1421.3691274801804,1331.380714418063,1408.9350246224556,1329.2075306402774,1321.9075369652269,1322.1447806494546,1320.6608387511717,1408.572000640153,1397.5916575743731,1399.659592229565,1394.9344420647549,1396.2900849310918,1457.0183856507974,1509.2999820806217,1535.2272862154066,1521.7130148148597,1491.6684196711078,1458.1060347137002,1341.7332083093074,1459.4645653680316,1511.9119064691918,1429.5848224628542,1348.9184836724407,1333.912943945917,1428.3981006071317,1430.9606051851501,1428.7329634055045,1428.8502282421432,1429.1318188108426,1427.352061346828,1428.6654178130973,1425.901524271497,1376.123984250066,1376.9266773009635,1379.5752730691133,1376.193845780288,1383.584101642169,1378.5615129505093,1348.0511328872387,1342.3585538141792,1346.2587968789348,1356.6836296142458,1341.357114824067,1339.8563512547548,1337.6117124537661,1344.294969739078,1340.0131840335887,1334.4830655792064,1338.006898081285,1334.7435992922146,1353.7332116505563,1340.5733304362536,1353.6913154419942,1355.8630891465482,1403.8175795759632,1403.9983305670592
0,1,1382.5971365844698,1379.238234954068,1379.0894031039493,1368.8916016379212,1378.8594520882289,1388.1121030147972,1379.2016459893605,1382.2060210320597,1387.9276406247795,1398.5201701384983,1391.3941463011877,1377.9155033577656,1395.0929073945056,1393.217592091007,1391.215467890126,1398.1533458987117,1396.4415867920272,1393.4792691255136,1395.617456994622,1395.5368079339341,1390.112974019701,1400.4876395856024,1399.4077889518378,1396.8333245656975,1397.8045660997614,1394.8115368752233,1385.5111461406198,1390.4695323121227,1400.2974929922323,1395.9305488076914,1371.2951060363591,1374.588257055807,1373.7930306771336,1403.319765379342,1378.8918533508865,1391.0103635861549,1403.4760100878495,1402.2189750207472,1402.0315999786815,1387.8294721397206,1377.5751274116055,1390.3286903729936,1391.421407969878,1380.0577147527151,1370.78010288131,1357.8635765771617,1353.2863010560714,1366.146694769208,1369.4186412131758,1381.2627038265455,1407.4941010638224,1383.6303780173005,1365.8038270074912,1378.3784256680872,1399.8544692880334,1396.8899013913779,1374.9638011081045,1384.1543073302232,1380.0791057886263,1378.8346649346836,1382.3108509825715,1379.0174031694778,1377.3092702510985,1372.5787056216475,1392.7944639931038,1395.0014008729358,1388.2041620156103,1389.2848021854188,1389.0103293263405,1391.565860571133,1395.8423635950812,1383.084059337258,1393.1357902502675,1394.4998505598162,1388.0810882480446,1399.466443682373,1395.0811610388096,1397.7229389959625,1392.065104075589,1390.0407403332224,1403.7203297774508,1392.2569205798727,1398.7699025181184,1391.9454308408215,1398.177293635184,1397.6934560663524,1375.2110227997687,1378.6258814323016,1384.445963305613,1403.0806611223966,1380.9699821432757,1400.8682954401181,1396.4889019631103,1399.747139326261,1399.3570540418793,1379.331525782741,1387.0234847015902,1388.557797048176,1381.541587425476,1390.8675684296902,1375.6233109044056,1363.125030754467,1355.2703388196323,1351.5271500679726,1367.7155459844837,1374.0677019543502,1391.8765424440414,1370.6131764380907,1362.1572657626966,1381.0800641263095,1393.1245956047633,1399.0044399536825,1375.6684587881182,1385.3051270514384,1373.5080353859669,1379.163601768447,1368.0466085949333,1380.2676761003895,1373.8549798650022,1373.9957858879475,1380.4467914360637,1382.6989057657513,1382.3019984772789,1387.244724665788,1393.235244443997,1384.9617261387114,1392.6365697795957,1400.1381744956484,1396.551933218982,1395.3990604837797,1399.5600319185796,1404.1981443862937,1395.2782938254113,1399.514766262561,1396.6785700584517,1395.9938825363272,1402.593409176913,1410.2943659047612,1399.6192413021342,1390.8643473524037,1395.0634813687398,1402.807645325274,1384.1628522017018,1376.0652460898739
0,2,1393.2997308372458,1385.6098870866856,1383.759566765341,1382.9775252221389,1386.2869540952179,1393.5907947819703,1387.1662173250324,1391.6530874957386,1390.23283861856,1395.1722578152633,1390.7341277199446,1382.536710634032,1391.2951192504622,1390.2453153508877,1381.6407251705848,1389.016857644264,1387.8219620149684,1387.9247141345813,1385.6710903947994,1387.2063636785188,1382.834729577931,1392.7258508530151,1390.8157833415482,1386.368327723043,1385.9586352145911,1385.5381982207712,1380.4573776223438,1386.1002561106402,1392.2792349552265,1385.7537250017313,1380.3267372440926,1377.9743588415536,1380.928702312001,1392.1026041294672,1383.5159820543886,1381.3767931943341,1395.8321989472909,1389.1390540114303,1390.871607332617,1387.2582485088055,1378.2112332764364,1392.2930818420414,1390.14991325251,1382.4108984193495,1385.2537490786804,1383.5240081507234,1380.6756018244414,1393.723650800645,1388.2226003049022,1387.3761909022207,1395.7197347462627,1394.5514481982138,1386.0161204887822,1384.2039944320095,1390.415916929098,1387.016729112992,1385.3678858317078,1386.9648997927625,1388.4515044615537,1387.7096819439473,1388.6395169616508,1384.8246076311498,1384.7783115598347,1379.6081338730116,1388.0466343637127,1391.039344635714,1389.3371979580809,1383.3058630517453,1386.3153003121365,1389.649734054846,1388.0097699294106,1377.7954522619914,1385.868135186589,1390.345809971642,1382.1237953488092,1385.8767192643925,1384.7530575291066,1387.9933487534854,1386.929826099399,1384.436929710524,1393.0864912826216,1386.0675961852392,1386.964243391198,1390.5016226794849,1392.017633558774,1392.086886746509,1378.5679197622517,1379.3109614510636,1387.7103038677437,1390.4922661005605,1389.0613498967587,1393.6995085202386,1386.7056571670728,1390.055980804966,1390.4224646710359,1381.320714698543,1386.4607169199642,1391.4327744028744,1383.822094888837,1391.0941394739857,1391.0911905005257,1389.6751493524807,1386.8933547118584,1378.370901361354,1388.0754033421933,1384.0582707379422,1380.2798523657123,1380.2216386954904,1384.4303721341448,1391.798562318008,1388.608620893127,1385.7836343553315,1383.0178056404247,1390.3451349299544,1384.6381304020083,1386.0243799512589,1377.9679606151437,1390.159102292481,1382.0759268972724,1383.5839269263793,1377.8759902327447,1384.6715222674115,1383.2329336982928,1386.677618590214,1390.9735387212017,1385.2964362883179,1386.6319631899498,1391.7840243886594,1390.4210433330766,1387.8614992960977,1392.2402334550734,1395.1248940996043,1389.8588084280218,1394.4080938013349,1386.130004126144,1385.903919047815,1392.268178146744,1395.435218856439,1392.1899419865392,1377.8712528271878,1387.2005173035514,1391.4828211010351,1385.6674616608689,1380.0091061785342
0,3,1390.0355939997764,1386.3555704755652,1385.2015657232898,1387.4906733774653,1387.9002887897761,1390.271266459613,1390.7524762138612,1392.7060686031818,1386.846999812301,1392.6814547432805,1388.3517520280411,1384.388979693553,1389.2686611518525,1387.718607179624,1384.2812797649492,1387.458803233243,1385.9478773535343,1387.5038095913756,1385.2659095475833,1383.7842582381968,1382.3167742196276,1388.7142285896962,1387.243880439569,1385.3376118398442,1389.7218554585463,1382.317169534724,1382.1893616381656,1386.832455456712,1390.224616367576,1382.9127280834914,1383.1360013881906,1385.0502251989985,1384.5619484179567,1388.2731563269172,1386.6653245607242,1382.9408939430573,1390.9012370382159,1384.5300877071202,1387.6124117886004,1387.9760047577709,1381.6912568837022,1391.2341811268395,1387.4371400917057,1384.6939880833906,1389.1164106745532,1390.8964108626956,1392.94502192613,1390.3283836304179,1388.9823971714513,1389.6492722112177,1386.880963606698,1392.9373252131345,1392.4726441323648,1387.871892207528,1389.657581240898,1388.256050393747,1383.7703806420054,1387.4341454800472,1387.0555646285502,1389.917753903079,1389.6979749914942,1389.3893162745044,1387.2511439796835,1384.3229600634622,1388.864999036271,1387.4877131190951,1388.7337508080254,1382.5241332396179,1387.8313408795275,1386.4434811522106,1385.5417140550007,1379.1686437710857,1385.228007340197,1385.6764683150016,1385.228591131838,1385.007239827301,1381.1506273220198,1388.9402289921286,1387.5603051573225,1385.4764685466862,1387.922396444368,1382.4008286696258,1385.2009883405874,1386.8195775564361,1389.4909708116782,1389.9975431616294,1382.460321576761,1386.284484451791,1387.645058930606,1385.127621363429,1384.9224764453188,1391.887507710061,1384.614405008198,1387.8174019308995,1387.5901619371439,1384.3467286770644,1388.0490185117833,1386.6731376218102,1384.4559941797083,1387.0565344651382,1387.8226198958905,1391.5362274786046,1392.8562405500734,1386.1811696986792,1391.097871841261,1386.707455758184,1378.6566858798492,1385.0408608074351,1393.0390488089965,1389.0779379417302,1390.937776534055,1384.8402581436173,1384.3510487988012,1391.7421732684093,1386.2997443480576,1388.861908216494,1385.4066409331874,1390.013265080836,1383.5830433791066,1387.7178948541957,1383.462570656209,1388.4340698247731,1386.4963016737859,1387.43573127992,1388.47911476264,1384.9689552156024,1387.787562292138,1387.471436052244,1387.2550846677616,1387.7993810394541,1386.6970261637239,1389.0515708834585,1387.8114632604822,1390.4629104868104,1386.7157700842383,1379.7678589681245,1389.0510482641287,1389.7929910503574,1388.7307390976712,1383.108423214381,1384.7015240815654,1389.3470608616863,1387.9487501791484,1381.400134477238
0,4,1389.0832138127505,1387.8791522341537,1385.102507109881,1389.032569870156,1387.667704870831,1392.3244424393515,1388.5596671320948,1387.4216007746502,1387.4940908422705,1387.7556174621789,1388.196377120817,1384.6396138183316,1386.8922093062413,1387.6598624922503,1385.9956051275963,1385.8737918118122,1390.7240498168094,1385.6949001552166,1384.0952850124468,1382.9858083591048,1386.0154058615187,1387.7331304774666,1386.8889170630835,1385.5792831990743,1387.985345839135,1382.2839907812959,1385.4235927699394,1385.2141346564877,1388.1703430308594,1387.0902374897478,1387.3000928143906,1384.1659091300419,1389.7797863243343,1386.6983703459023,1387.3758950055865,1384.2559298156302,1386.4198699666888,1386.4294634884177,1386.7999701394772,1388.2998445681355,1384.5228942651017,1386.3924604164665,1385.4266365121512,1384.9356724165527,1389.2595724436644,1390.4062879416317,1391.3564763324255,1389.4254539619803,1388.172470856685,1388.7291235281114,1388.3495237065765,1390.558739236928,1391.808503091263,1388.357405657446,1388.8649051372192,1386.8412026983842,1385.7241984389402,1388.2502772051264,1388.6259058001394,1387.5333486015463,1390.0826577906494,1387.5864115892714,1389.4560546880082,1386.4102378658195,1388.5140304205436,1388.9351339590794,1387.6989174820305,1384.1789104343966,1384.2970656972225,1388.6761570888561,1385.8385179998788,1382.2835822067882,1387.091006412449,1386.0984343970083,1386.6442941614862,1385.7270307879971,1388.5883270006666,1386.678454202953,1387.1269859373415,1382.9043583635453,1387.6602340536272,1390.8107887149174,1383.8567606422755,1385.906754596931,1386.9382405443175,1387.2125742628762,1382.2764339931744,1384.7968261118006,1386.506230814792,1384.7534387713386,1386.8245129647216,1386.1089887755063,1387.2251448449472,1384.446049792707,1386.558191382197,1386.4497810390455,1387.6534982064347,1386.787601638415,1389.5410390577529,1387.8777277474785,1389.473061740596,1390.9861688458657,1388.867371231779,1388.5807121512516,1389.3666404783237,1385.4627800372334,1384.426157087354,1388.202804495122,1389.0827624939375,1388.236951008296,1386.0958764137554,1385.9193244833784,1390.5438989084098,1389.683611820727,1385.9184171426386,1386.1663578164155,1387.073169986704,1389.2262892125505,1389.1280585258983,1387.623251888069,1384.5471025958498,1387.0642125168918,1386.5535015071036,1384.0860204706692,1387.756202664116,1386.7774014639149,1384.877076425234,1388.4162245677676,1388.456737006874,1385.361780635332,1386.0624249126276,1389.7340094303324,1386.5606495963898,1388.5267691882527,1385.7410213530884,1385.9473550677724,1385.6611775478714,1387.6204871955647,1386.1920983991533,1384.721563249324,1384.0820257182513,1385.466822457548,1389.361708261346,1385.960184371918
0,5,1390.1533355110992,1385.1090704705477,1387.2315835184954,1386.5502548101824,1385.143810444499,1389.782688929791,1389.2408251879408,1388.29256513058,1384.6238587813623,1388.6975873907988,1386.7769974378425,1386.3213357260386,1389.622072467014,1386.2401993988585,1387.3521541331752,1384.7977712717725,1390.0963147885932,1386.7321933105563,1387.0855799962965,1384.7871892760131,1388.990764690832,1388.4423298095016,1386.7942283650261,1385.9429772397125,1385.6877795069324,1382.4036277236871,1385.5125605744067,1388.3357577870574,1386.4010130914992,1387.781188390681,1387.427814133639,1384.2804190485806,1387.7306014594317,1386.2237275588632,1386.1895594171715,1385.9412630097606,1388.389798258055,1386.97502618913,1383.700905022864,1387.7673090374337,1386.217625001491,1387.2161477167137,1385.6224445607236,1384.7266602058005,1388.9186232573043,1390.5662274896163,1389.2021522304547,1388.6873544759285,1389.1053097695117,1388.868500082571,1387.759037307006,1388.5232789539205,1388.770919185349,1388.1731626395342,1387.0691544615704,1386.6753893206746,1387.2385674423585,1387.451151188386,1387.951818747777,1388.7973317174885,1389.546368815929,1386.8245444185468,1387.9693159301098,1387.1353335925635,1386.7569740375807,1388.001036441195,1388.302534330891,1385.5519361225097,1385.4122027350872,1388.8851750758727,1386.1399947755951,1383.0436785037607,1389.2961294638858,1387.6180197177916,1385.5141252662902,1385.6391406636028,1386.6533393204827,1386.550126314401,1386.9366908337863,1385.4131701432402,1387.6945741979025,1390.9274135849896,1384.7373625071532,1387.1720769258643,1385.8651399674925,1387.0721386651649,1383.6393244839126,1385.9903794935406,1387.3993847527172,1384.933016631997,1386.7924727215718,1386.0080607956772,1386.3706300075469,1386.8461165012934,1386.8702535490006,1386.6080984907665,1388.4240122183267,1388.512071051671,1386.6463390082997,1390.0683007865796,1387.444639460103,1389.2287361512688,1386.2273341201258,1387.1847707942666,1389.3771870430926,1387.634604350165,1385.4159554100247,1386.945260554505,1388.8365754695374,1388.7251402371965,1385.6061948508573,1387.1005375873049,1390.8316788921506,1387.6292228293105,1384.889534992677,1385.5834361620052,1385.7750607868704,1386.86133358271,1389.8823733509496,1388.993241640865,1385.5103778304717,1386.0100692364288,1386.1916926871247,1384.545920299864,1386.7500370404848,1388.0551492284694,1384.6600461417459,1387.6835191206585,1388.230073926688,1385.8227382249647,1386.2722859348692,1387.594726893489,1386.701380599259,1387.7204379482905,1387.2888739552545,1386.0894673245891,1386.3179555260751,1387.3418249899712,1387.906129982502,1385.6303252911953,1386.093016941204,1386.2018669094655,1389.6645000367903,1385.8151181669064
0,6,1390.1533355110992,1385.1090704705477,1387.2315835184957,1386.5502548101824,1385.1438104444994,1389.7826889297908,1389.2408251879408,1388.2925651305802,1384.623858781362,1388.6975873907988,1386.7769974378427,1386.3213357260383,1389.6220724670138,1386.2401993988583,1387.3521541331752,1384.7977712717723,1390.0963147885936,1386.732193310556,1387.0855799962965,1384.7871892760134,1388.9907646908323,1388.4423298095019,1386.7942283650261,1385.942977239712,1385.6877795069324,1382.4036277236871,1385.5125605744067,1388.3357577870577,1386.4010130914994,1387.7811883906809,1387.4278141336388,1384.2804190485804,1387.7306014594315,1386.2237275588634,1386.1895594171717,1385.9412630097609,1388.389798258055,1386.9750261891297,1383.700905022864,1387.7673090374337,1386.217625001491,1387.2161477167137,1385.6224445607234,1384.7266602058005,1388.9186232573043,1390.5662274896163,1389.2021522304544,1388.6873544759287,1389.1053097695117,1388.868500082571,1387.759037307006,1388.5232789539205,1388.7709191853492,1388.173162639534,1387.0691544615704,1386.6753893206749,1387.2385674423588,1387.451151188386,1387.951818747777,1388.7973317174888,1389.546368815929,1386.8245444185468,1387.9693159301096,1387.1353335925635,1386.756974037581,1388.0010364411953,1388.3025343308907,1385.5519361225097,1385.4122027350872,1388.8851750758724,1386.1399947755954,1383.043678503761,1389.2961294638856,1387.6180197177916,1385.5141252662902,1385.6391406636028,1386.6533393204822,1386.5501263144008,1386.9366908337865,1385.4131701432402,1387.6945741979025,1390.9274135849898,1384.7373625071534,1387.1720769258643,1385.8651399674923,1387.0721386651649,1383.6393244839126,1385.9903794935408,1387.3993847527172,1384.9330166319967,1386.7924727215718,1386.0080607956775,1386.370630007547,1386.8461165012932,1386.8702535490008,1386.6080984907662,1388.4240122183269,1388.5120710516712,1386.6463390082995,1390.0683007865798,1387.444639460103,1389.2287361512688,1386.227334120126,1387.184770794266,1389.377187043093,1387.634604350165,1385.4159554100245,1386.9452605545052,1388.8365754695376,1388.7251402371965,1385.606194850857,1387.1005375873049,1390.8316788921506,1387.6292228293107,1384.8895349926772,1385.5834361620052,1385.7750607868707,1386.8613335827094,1389.8823733509496,1388.9932416408653,1385.5103778304717,1386.0100692364288,1386.1916926871243,1384.5459202998645,1386.750037040485,1388.0551492284699,1384.6600461417459,1387.6835191206583,1388.2300739266882,1385.822738224965,1386.2722859348694,1387.5947268934892,1386.701380599259,1387.7204379482903,1387.2888739552545,1386.0894673245894,1386.3179555260754,1387.341824989971,1387.9061299825019,1385.6303252911955,1386.093016941204,1386.2018669094655,1389.6645000367903,1385.8151181669064
0,7,1387.3980084500965,1388.2839627480773,1385.3097240459558,1385.9581136405175,1387.2667332475185,1389.0657425548175,1388.382187353322,1385.567479001756,1385.4780287145122,1388.8284100779306,1387.692647949769,1386.381671194347,1386.8074763129061,1386.6358044859473,1387.0001763220164,1384.935662595736,1388.5635143829081,1387.896850743083,1388.1192378866342,1387.0298181594112,1388.6834259508778,1386.9881625512091,1387.3113180385633,1387.0601351815408,1385.6603322813905,1385.7451841770355,1384.786255445017,1385.7420479604705,1387.7450714497013,1386.7566431773964,1384.96146565242,1388.2080852376307,1387.5195300192574,1385.5802970262541,1386.7786606653533,1387.1195366533955,1390.386099832994,1386.6737371612805,1388.6059475744644,1386.5799389320573,1388.0068694959396,1387.8276146694025,1384.836870386634,1386.5375135310544,1389.2310030445237,1387.2086266299225,1388.2371938493598,1386.7087383661642,1387.0847253757534,1385.1703758262365,1388.9274495058467,1387.3779675937024,1388.6246826790684,1387.721761659393,1386.3659155582664,1385.9741999529142,1386.5159667194725,1386.6735350188071,1387.9475082435467,1388.420278237381,1387.7024333726974,1387.1801569897252,1387.8078712285992,1387.774516834493,1385.9423047933888,1390.6320227860383,1388.5712479952115,1388.1831652204082,1385.6681645704116,1389.0235818065044,1386.889900485037,1384.0099912905143,1388.262262825721,1387.9412460419408,1385.6424360713013,1386.741946516246,1385.355067499354,1386.3454591365355,1385.4916403510874,1386.0050291874063,1385.9985563255896,1385.9380020626033,1388.6321782733355,1387.9039149801254,1387.2482193207884,1387.243555595786,1386.583056723394,1388.7373617628325,1387.932504193745,1389.1697420407907,1385.5313974199373,1386.0245673405648,1387.4111409403638,1387.7083330850141,1386.703371514167,1386.718473027882,1388.2086057135748,1386.5897583825986,1384.9748896749743,1387.1807494241386,1386.9941513938195,1386.7986405604133,1386.8854094530684,1385.1766510517198,1388.6324411375356,1388.8086053467905,1387.006791052451,1387.6550911950822,1387.8945393564052,1386.392411894406,1387.3078865933073,1387.6051409717181,1387.5091613769416,1386.3529582719618,1385.7818073120527,1387.35314152663,1386.7440448441334,1386.0765093753457,1385.544362227462,1386.216747080774,1387.4384800307475,1387.6580001460816,1384.4660156147645,1383.7942847491347,1387.8792065920022,1387.7270732109869,1385.2877699456194,1386.779651426264,1388.1798625470776,1386.891175496263,1389.2912764849632,1388.0090384001944,1387.0530303265764,1388.6167666851622,1387.4126905137523,1385.8531853951117,1386.2897208069576,1386.5276176159928,1388.2877935810486,1388.0200485447833,1387.3451777803757,1388.4310560392053,1387.3941254133265,1385.2639660450454
0,8,1387.3980084500963,1388.2839627480773,1385.3097240459558,1385.9581136405177,1387.2667332475185,1389.0657425548175,1388.3821873533218,1385.5674790017558,1385.4780287145124,1388.8284100779308,1387.692647949769,1386.381671194347,1386.8074763129061,1386.6358044859476,1387.0001763220162,1384.935662595736,1388.5635143829081,1387.896850743083,1388.119237886634,1387.0298181594114,1388.6834259508773,1386.9881625512094,1387.3113180385628,1387.0601351815408,1385.6603322813905,1385.745184177036,1384.786255445017,1385.7420479604702,1387.745071449701,1386.7566431773962,1384.9614656524202,1388.2080852376307,1387.5195300192577,1385.580297026254,1386.7786606653533,1387.1195366533952,1390.386099832994,1386.6737371612805,1388.6059475744642,1386.5799389320573,1388.0068694959393,1387.8276146694027,1384.836870386634,1386.5375135310544,1389.2310030445237,1387.2086266299223,1388.2371938493595,1386.708738366164,1387.0847253757531,1385.1703758262363,1388.9274495058467,1387.3779675937026,1388.6246826790682,1387.7217616593932,1386.3659155582666,1385.9741999529142,1386.5159667194723,1386.6735350188071,1387.9475082435465,1388.420278237381,1387.7024333726974,1387.180156989725,1387.8078712285997,1387.774516834493,1385.9423047933885,1390.6320227860383,1388.5712479952115,1388.183165220408,1385.668164570412,1389.0235818065044,1386.8899004850366,1384.0099912905143,1388.262262825721,1387.9412460419403,1385.6424360713015,1386.7419465162463,1385.3550674993542,1386.3454591365355,1385.4916403510874,1386.0050291874065,1385.9985563255896,1385.9380020626031,1388.6321782733355,1387.9039149801256,1387.2482193207886,1387.243555595786,1386.5830567233938,1388.7373617628327,1387.9325041937452,1389.1697420407907,1385.5313974199373,1386.0245673405643,1387.4111409403636,1387.708333085014,1386.7033715141667,1386.718473027882,1388.2086057135743,1386.5897583825983,1384.9748896749743,1387.1807494241384,1386.99415139382,1386.7986405604133,1386.8854094530686,1385.1766510517198,1388.6324411375356,1388.8086053467905,1387.0067910524513,1387.6550911950822,1387.8945393564054,1386.392411894406,1387.307886593307,1387.6051409717181,1387.5091613769418,1386.3529582719616,1385.7818073120525,1387.3531415266295,1386.7440448441334,1386.076509375346,1385.5443622274622,1386.216747080774,1387.4384800307478,1387.6580001460816,1384.4660156147645,1383.7942847491347,1387.879206592002,1387.7270732109866,1385.2877699456199,1386.779651426264,1388.1798625470772,1386.8911754962633,1389.2912764849632,1388.0090384001944,1387.0530303265762,1388.6167666851625,1387.4126905137523,1385.853185395112,1386.2897208069576,1386.5276176159928,1388.2877935810488,1388.0200485447833,1387.345177780376,1388.431056039205,1387.3941254133263,1385.2639660450452
0,9,1388.7635834398156,1388.0977679468397,1388.3240217955502,1387.1554920355693,1387.2284673221097,1389.5811061784193,1388.1241205303288,1387.2028036682025,1385.9775669752255,1388.7038329928143,1387.3384708335304,1386.1210945247954,1387.723472688941,1385.4899710599157,1386.4820784775102,1385.728823269308,1387.3809003118172,1387.1755542987376,1386.828517453523,1385.9547704729264,1387.22884413624,1387.267103715547,1386.0290868958332,1384.7111299754172,1386.870316121795,1386.2807017059256,1386.7134296378413,1386.9702228977321,1386.3837263185044,1386.2331478084345,1386.7980005931515,1388.499041917448,1387.9897409892135,1386.0561963573234,1387.239210691684,1388.2498667058962,1387.6389874287559,1386.3665009567524,1385.8895963996595,1387.9809139541867,1387.6386532690763,1388.1053032913162,1386.3544767040557,1387.9564060509204,1388.5998467363165,1388.311857207021,1389.3168417621835,1386.9883610115373,1387.7142252908732,1388.5192163397344,1387.687421664224,1387.678764140624,1388.7984655520138,1388.9395999866404,1385.9530907398992,1387.9921722283166,1387.1228686870516,1386.26885278937,1387.3865203277128,1386.7190140146793,1386.7321886206119,1386.8503993656761,1387.3243350970338,1388.512742982149,1386.1829916601607,1388.4976172712543,1388.1601627465259,1386.7384221316063,1386.4151052619402,1388.0576536215608,1385.900992893801,1385.1686599875084,1387.366161483804,1387.0255466019707,1385.8185328143547,1386.701087882146,1385.3066866359661,1385.7010023345613,1385.4499974993134,1386.2006630736596,1388.048518476382,1385.9742079865243,1387.9653577293461,1386.7756628206962,1387.2775944732173,1385.9849539516376,1387.5632925442353,1386.6842496587587,1387.2060115660165,1387.5511126752567,1386.2935518353315,1384.8307743906732,1386.079789081116,1388.0175784624316,1386.8292810175933,1386.8148068788014,1386.7869428674958,1386.6183711254002,1385.9431687623878,1387.1186827097656,1387.720447222351,1388.2607796258333,1387.8334511036676,1386.1306434145454,1388.5186202549219,1388.3071278553662,1388.1391915792874,1387.6860659226156,1389.4444219952716,1386.7953412619172,1386.2191228876127,1387.319723367141,1388.697752218508,1386.1056853122127,1386.236477888667,1387.3380457395192,1385.7536794827915,1386.390813684752,1387.5817996205712,1387.6726397496423,1386.372011970677,1388.3128795034027,1386.015308474238,1385.5299076527274,1389.0310164074197,1388.5452111617421,1386.8711950975703,1385.8309300213905,1386.3344540627847,1386.8314982998124,1386.6823607171632,1386.1665729206522,1386.7829373394502,1387.3590696332878,1386.5850998498638,1386.8249183154373,1386.039612243424,1387.2822531850736,1387.2944463527365,1387.767477591179,1386.1886500184664,1385.6279620977184,1387.2815163927794,1386.1201316455895
