Iteration,Mean,Stdev,Run-0,Run-1,Run-2,Run-3,Run-4
0,0.2218,0.0066151341634162536,0.22,0.219,0.233,0.224,0.213
1,2.0204,0.00463033476124021,2.023,2.028,2.017,2.019,2.015
2,1.9487999999999999,0.026209921785476417,1.979,1.94,1.936,1.978,1.911
3,2.3224000000000005,0.053924391512551025,2.347,2.386,2.237,2.285,2.357
4,2.3278000000000003,0.049941565854492186,2.375,2.4,2.301,2.285,2.278
5,2.3666,0.08538524462692547,2.371,2.509,2.395,2.28,2.278
6,2.3932,0.060855238065408976,2.371,2.509,2.395,2.351,2.34
7,2.415,0.07760154637634323,2.377,2.544,2.463,2.351,2.34
8,2.4102,0.08258668173500816,2.377,2.544,2.463,2.35,2.317
9,2.411,0.07664724391652943,2.391,2.522,2.475,2.35,2.317
10,2.4299999999999997,0.058402054758389575,2.391,2.522,2.475,2.37,2.392
11,2.4366,0.07295368393714474,2.377,2.554,2.49,2.37,2.392
12,2.436,0.07350918309980776,2.377,2.554,2.49,2.392,2.367
13,2.4452,0.06568531038216882,2.423,2.535,2.509,2.392,2.367
14,2.4576000000000002,0.0536268589421359,2.423,2.535,2.509,2.418,2.403
15,2.4692,0.059831095594188574,2.448,2.559,2.518,2.418,2.403
16,2.4854,0.048380161223394766,2.448,2.559,2.518,2.478,2.424
17,2.4892,0.04761260337347707,2.459,2.556,2.529,2.478,2.424
18,2.5,0.0436210958138463,2.459,2.556,2.529,2.516,2.44
19,2.504,0.048551004109077034,2.456,2.565,2.543,2.516,2.44
20,2.5064,0.0527924236988464,2.456,2.565,2.543,2.537,2.431
21,2.5204,0.056944183197231414,2.482,2.588,2.564,2.537,2.431
22,2.5162000000000004,0.05926347947933767,2.482,2.588,2.564,2.525,2.422
23,2.5242,0.06547488067953285,2.489,2.607,2.578,2.525,2.422
24,2.526,0.0645910210478245,2.489,2.607,2.578,2.531,2.425
25,2.531,0.06479197481169795,2.504,2.607,2.588,2.531,2.425
26,2.5286,0.06412363058966795,2.504,2.607,2.588,2.516,2.428
27,2.5288000000000004,0.06484874709659089,2.502,2.607,2.591,2.516,2.428
28,2.5271999999999997,0.06453030295916773,2.502,2.607,2.591,2.505,2.431
29,2.5302,0.06749637027278263,2.503,2.612,2.6,2.505,2.431
30,2.5336,0.06198903128780309,2.503,2.612,2.6,2.501,2.452
31,2.5332,0.06299650783972525,2.5,2.62,2.593,2.501,2.452
32,2.5318,0.06466652920947445,2.5,2.62,2.593,2.5,2.446
33,2.5334,0.06522146885804855,2.505,2.625,2.591,2.5,2.446
34,2.5304,0.06899739125502408,2.505,2.625,2.591,2.498,2.433
35,2.5311999999999997,0.07131451465165999,2.503,2.635,2.587,2.498,2.433
36,2.5338000000000003,0.07051070840659668,2.503,2.635,2.587,2.512,2.432
37,2.5300000000000002,0.07145068229204773,2.488,2.635,2.583,2.512,2.432
38,2.5276,0.07087058628231517,2.488,2.635,2.583,2.492,2.44
39,2.5309999999999997,0.072828565824143,2.494,2.641,2.588,2.492,2.44
40,2.5296,0.0746099189116334,2.494,2.641,2.588,2.492,2.433
41,2.5288000000000004,0.07486895217644482,2.49,2.64,2.589,2.492,2.433
42,2.5262000000000002,0.07743745863598454,2.49,2.64,2.589,2.487,2.425
43,2.5254,0.07551052906714667,2.492,2.634,2.589,2.487,2.425
44,2.5276,0.0737688281050926,2.492,2.634,2.589,2.494,2.429
45,2.5238,0.07033462874004408,2.487,2.62,2.589,2.494,2.429
46,2.5252,0.06979512876985751,2.487,2.62,2.589,2.501,2.429
47,2.5256,0.07034088427081865,2.487,2.622,2.589,2.501,2.429
48,2.5248,0.07063823327348975,2.487,2.622,2.589,2.497,2.429
49,2.524,0.06954710633806954,2.487,2.618,2.589,2.497,2.429
50,2.5232,0.06987531753057476,2.487,2.618,2.589,2.493,2.429
51,2.5236,0.07042045157480983,2.487,2.62,2.589,2.493,2.429
52,2.524,0.07025097864087197,2.487,2.62,2.589,2.495,2.429
53,2.5236,0.06970681458795461,2.487,2.618,2.589,2.495,2.429
54,2.5244000000000004,0.06939625350116065,2.487,2.618,2.589,2.499,2.429
55,2.5238000000000005,0.06859271098299799,2.487,2.615,2.589,2.499,2.429
56,2.5234,0.0687418358788791,2.487,2.615,2.589,2.497,2.429
57,2.5246000000000004,0.07036362696732767,2.487,2.621,2.589,2.497,2.429
58,2.5246000000000004,0.07036362696732767,2.487,2.621,2.589,2.497,2.429
59,2.5234,0.0687418358788791,2.487,2.615,2.589,2.497,2.429
