Iteration,Mean,Stdev,Run-0,Run-1,Run-2,Run-3,Run-4
0,0.47505371181774053,0.011771613661140068,0.45540202019753934,0.4820280074850423,0.49095417301414196,0.47338779029459555,0.4734965680973834
1,0.853328404601346,0.011154994420501274,0.8548163545464021,0.871550342780037,0.8525109969965191,0.851257305401839,0.8365070232819327
2,1.2442679064605404,0.032483487379031936,1.2877790959632789,1.2551011911395829,1.2352226519943679,1.2544624346707238,1.1887741585347489
3,1.737958392512266,0.044260884493869855,1.777751388693031,1.7652283138449827,1.65257344768697,1.7493058623351148,1.7449329500012312
4,1.7384803732798169,0.042776064812793134,1.8105369369333504,1.7593680683700041,1.6880257699454706,1.7232422928886115,1.7112287982616472
5,1.7335252783399404,0.03484120199464768,1.7857614622339681,1.7593680683700041,1.6880257699454706,1.7232422928886115,1.7112287982616472
6,1.7629478643312866,0.04824342079242422,1.7857614622339681,1.7897161786160394,1.8263351280638496,1.7056975112838735,1.7072290414587024
7,1.787176954113559,0.04530490796129318,1.8345833314406845,1.7897161786160394,1.8263351280638496,1.778021090988518,1.7072290414587024
8,1.803206711501479,0.02453478339055589,1.8345833314406845,1.822032930547634,1.8097193152530582,1.778021090988518,1.7716768892774997
9,1.8152021523793707,0.04179169770777789,1.8904761305025775,1.822032930547634,1.8097193152530582,1.782105496316085,1.7716768892774997
10,1.8173173310011446,0.04398543444000732,1.8904761305025775,1.8361304419893485,1.8125669642802167,1.782105496316085,1.7653076219174946
11,1.8286002417408596,0.05193607518161238,1.9218990608249955,1.8361304419893485,1.8125669642802167,1.8070971196922427,1.7653076219174946
12,1.8397920592325931,0.047964349101127256,1.9218990608249955,1.8633236433856575,1.8187839343913286,1.8070971196922427,1.7878565378687412
13,1.8348029276806184,0.053117008336611364,1.9235789560088246,1.8633236433856575,1.8187839343913286,1.7804715667485398,1.7878565378687412
14,1.8384044747863029,0.04917506569082738,1.9235789560088246,1.8543136196447458,1.8289931656515286,1.7804715667485398,1.8046650658778762
15,1.8432857484418221,0.042434061687183396,1.920391626726174,1.8543136196447458,1.8289931656515286,1.8080652643087858,1.8046650658778762
16,1.8397686071094703,0.044762398220821425,1.920391626726174,1.852066683464718,1.824782452787181,1.8080652643087858,1.793537008260493
17,1.8361747621332967,0.05668547348952047,1.9362951737790393,1.852066683464718,1.824782452787181,1.7741924923750527,1.793537008260493
18,1.841724951837147,0.053317931134461205,1.9362951737790393,1.8467482232291437,1.8164569909579469,1.7741924923750527,1.8349318788445532
19,1.8421740449888855,0.05120730386661472,1.9337401583459963,1.8467482232291437,1.8164569909579469,1.7789929735667875,1.8349318788445532
20,1.8418092380980013,0.054469536962042944,1.9337401583459963,1.8640987098327169,1.7985079927539938,1.7789929735667875,1.8337063559905118
21,1.8372836437215199,0.06820126474909291,1.9472801544718727,1.8640987098327169,1.7985079927539938,1.742825005558504,1.8337063559905118
22,1.8323761942196826,0.07013189614570321,1.9472801544718727,1.8628684870382022,1.7834660075257949,1.742825005558504,1.8254413165040393
23,1.82768062086393,0.06433310281992084,1.9266735582345027,1.8628684870382022,1.7834660075257949,1.7399537350171124,1.8254413165040393
24,1.8219381147974403,0.06316253516404857,1.9266735582345027,1.8376191117856826,1.777501336145771,1.7399537350171124,1.8279428328041334
25,1.8273242033834816,0.06597162821186554,1.9427362147239648,1.8376191117856826,1.777501336145771,1.7508215214578557,1.8279428328041334
26,1.823887394899441,0.06664060869267455,1.9427362147239648,1.8251619106260133,1.771789773082574,1.7508215214578557,1.8289275546067973
27,1.8161642289649784,0.06704993234929232,1.9274955252866346,1.8251619106260133,1.771789773082574,1.727446381222873,1.8289275546067973
28,1.8109204613177627,0.06678984040002917,1.9274955252866346,1.8180825063786297,1.7697545027488983,1.727446381222873,1.8118233909517778
29,1.8037026480537162,0.0684029049384034,1.91407836830157,1.8180825063786297,1.7697545027488983,1.7047744718877043,1.8118233909517778
30,1.7949212735902758,0.0691000840307905,1.91407836830157,1.7832080641360952,1.7611484889128455,1.7047744718877043,1.811396974713163
31,1.7928621760751688,0.06967795633490849,1.9105140669463807,1.7832080641360952,1.7611484889128455,1.6980432856673588,1.811396974713163
32,1.7929159268688537,0.06881191161418722,1.9105140669463807,1.7798696581491578,1.770353354559479,1.6980432856673588,1.805799269021892
33,1.7918857762204474,0.0676237013098577,1.9062749014766998,1.7798696581491578,1.770353354559479,1.6971316978950104,1.805799269021892
34,1.7897366074245287,0.06867951692126885,1.9062749014766998,1.7781200746856214,1.758913016609974,1.6971316978950104,1.808243346455338
35,1.790050650627899,0.06667734387807496,1.903674079247811,1.7781200746856214,1.758913016609974,1.7013027361407498,1.808243346455338
36,1.786092356421691,0.06668053938002737,1.903674079247811,1.7724559232883619,1.7559316615403917,1.7013027361407498,1.7970973818911427
37,1.7844288778576083,0.06603165807274812,1.8990731950085546,1.7724559232883619,1.7559316615403917,1.6975862275595899,1.7970973818911427
38,1.779461454233657,0.06673029968940859,1.8990731950085546,1.759367784177032,1.7520019977157564,1.6975862275595899,1.7892780667073522
39,1.7802623349160556,0.06474580202015791,1.8973834615069245,1.759367784177032,1.7520019977157564,1.7032803644732122,1.7892780667073522
40,1.775612474702268,0.06539831558753692,1.8973834615069245,1.759367784177032,1.7430502000803074,1.7032803644732122,1.7749805632738627
41,1.7772848878270584,0.06345886464127004,1.89712519354944,1.759367784177032,1.7430502000803074,1.71190069805465,1.7749805632738627
42,1.7727179689756274,0.06495538831325866,1.89712519354944,1.759367784177032,1.7321082529680416,1.71190069805465,1.7630879161289716
43,1.7729104494031351,0.06477606345845255,1.89712519354944,1.759367784177032,1.7321082529680416,1.7128631001921901,1.7630879161289716
44,1.7698346608230473,0.06660385386274094,1.89712519354944,1.759367784177032,1.7195243528371442,1.7128631001921901,1.76029287335943
45,1.7689397251598113,0.06738878802538753,1.89712519354944,1.759367784177032,1.7195243528371442,1.7083884218760086,1.76029287335943
46,1.7690446920421299,0.06737564513654938,1.89712519354944,1.759367784177032,1.7195243528371442,1.7083884218760086,1.7608177077710234
47,1.7690446920421299,0.06737564513654938,1.89712519354944,1.759367784177032,1.7195243528371442,1.7083884218760086,1.7608177077710234
48,1.7669206339751455,0.0677677890510671,1.89712519354944,1.759367784177032,1.7195243528371442,1.7083884218760086,1.7501974174361017
49,1.7669206339751455,0.0677677890510671,1.89712519354944,1.759367784177032,1.7195243528371442,1.7083884218760086,1.7501974174361017
50,1.7639546297397974,0.06875219428886252,1.89712519354944,1.759367784177032,1.7195243528371442,1.7083884218760086,1.735367396259362
51,1.7639546297397974,0.06875219428886252,1.89712519354944,1.759367784177032,1.7195243528371442,1.7083884218760086,1.735367396259362
52,1.7638450679202713,0.06879808408184887,1.89712519354944,1.759367784177032,1.7195243528371442,1.7083884218760086,1.734819587161731
53,1.7638450679202713,0.06879808408184887,1.89712519354944,1.759367784177032,1.7195243528371442,1.7083884218760086,1.734819587161731
54,1.764069859981768,0.06870465125379283,1.89712519354944,1.759367784177032,1.7195243528371442,1.7083884218760086,1.7359435474692138
55,1.764069859981768,0.06870465125379283,1.89712519354944,1.759367784177032,1.7195243528371442,1.7083884218760086,1.7359435474692138
56,1.7624588696771113,0.0694358171009674,1.89712519354944,1.759367784177032,1.7195243528371442,1.7083884218760086,1.7278885959459307
