Iteration,Mean,Stdev,Run-0,Run-1,Run-2,Run-3,Run-4
0,0.156,0.0035213633723316907,0.151,0.16,0.16,0.154,0.155
1,2.018,0.002607680962331428,2.02,2.022,2.016,2.017,2.015
2,1.9381999999999997,0.032270110009127835,1.965,1.925,1.916,1.986,1.899
3,2.3,0.06540642170307985,2.372,2.364,2.253,2.201,2.31
4,2.3152,0.0633416134938253,2.367,2.293,2.369,2.201,2.346
5,2.3758,0.0872133017377607,2.543,2.293,2.369,2.328,2.346
6,2.3998,0.08825281865187995,2.543,2.295,2.446,2.328,2.387
7,2.4106,0.09824174265555723,2.582,2.331,2.446,2.307,2.387
8,2.4262,0.08584031686800642,2.582,2.331,2.426,2.367,2.425
9,2.4356,0.07915200565998838,2.586,2.374,2.426,2.367,2.425
10,2.4426,0.08646987914875034,2.586,2.374,2.479,2.339,2.435
11,2.4434,0.08682073485061756,2.588,2.376,2.479,2.339,2.435
12,2.4474000000000005,0.08088411463320931,2.588,2.376,2.47,2.362,2.441
13,2.4496,0.09169209344321437,2.612,2.363,2.47,2.362,2.441
14,2.4623999999999997,0.08356219240781838,2.612,2.363,2.47,2.412,2.455
15,2.4690000000000003,0.08561308311232346,2.628,2.38,2.47,2.412,2.455
16,2.4711999999999996,0.0858636127821447,2.628,2.38,2.463,2.409,2.476
17,2.467,0.08059528522190393,2.611,2.376,2.463,2.409,2.476
18,2.464,0.08090735442467614,2.611,2.376,2.461,2.406,2.466
19,2.4676,0.08061910443561006,2.617,2.388,2.461,2.406,2.466
20,2.4764,0.07767264640786384,2.617,2.388,2.48,2.426,2.471
21,2.4718,0.0706438957023211,2.596,2.386,2.48,2.426,2.471
22,2.4652000000000003,0.07201777558352179,2.596,2.386,2.472,2.416,2.456
23,2.4585999999999997,0.07398810715243863,2.586,2.363,2.472,2.416,2.456
24,2.4562,0.07579551437915277,2.586,2.363,2.482,2.408,2.442
25,2.4564,0.07908881083946698,2.592,2.358,2.482,2.408,2.442
26,2.439,0.08889994375701445,2.592,2.358,2.47,2.347,2.428
27,2.4295999999999998,0.07182924195619553,2.542,2.361,2.47,2.347,2.428
28,2.4200000000000004,0.07433168906999452,2.542,2.361,2.462,2.336,2.399
29,2.4143999999999997,0.06976704092909924,2.523,2.352,2.462,2.336,2.399
30,2.4124000000000003,0.06689274998083772,2.523,2.352,2.438,2.336,2.413
31,2.4110000000000005,0.06459721356218324,2.516,2.352,2.438,2.336,2.413
32,2.41,0.06596059429689896,2.516,2.352,2.437,2.33,2.415
33,2.4058,0.06436582944389244,2.505,2.342,2.437,2.33,2.415
34,2.3961999999999994,0.07114885803723246,2.505,2.342,2.427,2.299,2.408
35,2.3949999999999996,0.07070219232811566,2.502,2.339,2.427,2.299,2.408
36,2.3968,0.0688575340830659,2.502,2.339,2.426,2.306,2.411
37,2.3936,0.06980143265004805,2.498,2.327,2.426,2.306,2.411
38,2.3892,0.0674845167427222,2.498,2.327,2.42,2.311,2.39
39,2.3894,0.06831573757194816,2.5,2.326,2.42,2.311,2.39
40,2.3914000000000004,0.06909587541957864,2.5,2.326,2.422,2.309,2.4
41,2.3890000000000002,0.0720138875495501,2.501,2.313,2.422,2.309,2.4
42,2.3869999999999996,0.07144228439797476,2.501,2.313,2.417,2.309,2.395
43,2.388,0.07042726744663973,2.501,2.318,2.417,2.309,2.395
44,2.381,0.07537108198773096,2.501,2.318,2.412,2.286,2.388
45,2.38,0.07622860355535771,2.501,2.313,2.412,2.286,2.388
46,2.3762,0.0785350876997103,2.501,2.313,2.414,2.277,2.376
47,2.3752,0.07936094757498838,2.501,2.308,2.414,2.277,2.376
48,2.3759999999999994,0.07641204093598097,2.501,2.308,2.408,2.287,2.376
49,2.3759999999999994,0.07641204093598097,2.501,2.308,2.408,2.287,2.376
50,2.3763999999999994,0.07528240166201948,2.501,2.308,2.408,2.292,2.373
51,2.3763999999999994,0.07528240166201948,2.501,2.308,2.408,2.292,2.373
52,2.3735999999999997,0.07676613836843049,2.501,2.308,2.408,2.286,2.365
53,2.3735999999999997,0.07676613836843049,2.501,2.308,2.408,2.286,2.365
54,2.3735999999999997,0.07676613836843049,2.501,2.308,2.408,2.286,2.365
55,2.3735999999999997,0.07676613836843049,2.501,2.308,2.408,2.286,2.365
56,2.3735999999999997,0.07676613836843049,2.501,2.308,2.408,2.286,2.365
57,2.3735999999999997,0.07676613836843049,2.501,2.308,2.408,2.286,2.365
58,2.3735999999999997,0.07676613836843049,2.501,2.308,2.408,2.286,2.365
59,2.3735999999999997,0.07676613836843049,2.501,2.308,2.408,2.286,2.365
